,geometry,cluster
R18C59,"POLYGON ((11.935000297 45.09000318840275, 11.9275003005 45.09000318840275, 11.9275003005 45.085003219511954, 11.935000297 45.085003219511954, 11.935000297 45.09000318840275))",11
R18C63,"POLYGON ((11.965000283 45.09000318840275, 11.9575002865 45.09000318840275, 11.9575002865 45.085003219511954, 11.965000283 45.085003219511954, 11.965000283 45.09000318840275))",11
R18C97,"POLYGON ((12.220000164 45.09000318840275, 12.2125001675 45.09000318840275, 12.2125001675 45.085003219511954, 12.220000164 45.085003219511954, 12.220000164 45.09000318840275))",6
R18C112,"POLYGON ((12.3325001115 45.09000318840275, 12.325000115 45.09000318840275, 12.325000115 45.085003219511954, 12.3325001115 45.085003219511954, 12.3325001115 45.09000318840275))",6
R18C113,"POLYGON ((12.340000108 45.09000318840275, 12.3325001115 45.09000318840275, 12.3325001115 45.085003219511954, 12.340000108 45.085003219511954, 12.340000108 45.09000318840275))",6
R19C38,"POLYGON ((11.7775003705 45.09500315729354, 11.770000374 45.09500315729354, 11.770000374 45.09000318840275, 11.7775003705 45.09000318840275, 11.7775003705 45.09500315729354))",11
R19C39,"POLYGON ((11.785000367 45.09500315729354, 11.7775003705 45.09500315729354, 11.7775003705 45.09000318840275, 11.785000367 45.09000318840275, 11.785000367 45.09500315729354))",11
R19C60,"POLYGON ((11.9425002935 45.09500315729354, 11.935000297 45.09500315729354, 11.935000297 45.09000318840275, 11.9425002935 45.09000318840275, 11.9425002935 45.09500315729354))",11
R19C63,"POLYGON ((11.965000283 45.09500315729354, 11.9575002865 45.09500315729354, 11.9575002865 45.09000318840275, 11.965000283 45.09000318840275, 11.965000283 45.09500315729354))",11
R19C112,"POLYGON ((12.3325001115 45.09500315729354, 12.325000115 45.09500315729354, 12.325000115 45.09000318840275, 12.3325001115 45.09000318840275, 12.3325001115 45.09500315729354))",6
R20C5,"POLYGON ((11.530000486 45.10000312618433, 11.5225004895 45.10000312618433, 11.5225004895 45.09500315729354, 11.530000486 45.09500315729354, 11.530000486 45.10000312618433))",13
R20C23,"POLYGON ((11.665000423 45.10000312618433, 11.6575004265 45.10000312618433, 11.6575004265 45.09500315729354, 11.665000423 45.09500315729354, 11.665000423 45.10000312618433))",13
R20C35,"POLYGON ((11.755000381 45.10000312618433, 11.7475003845 45.10000312618433, 11.7475003845 45.09500315729354, 11.755000381 45.09500315729354, 11.755000381 45.10000312618433))",11
R20C38,"POLYGON ((11.7775003705 45.10000312618433, 11.770000374 45.10000312618433, 11.770000374 45.09500315729354, 11.7775003705 45.09500315729354, 11.7775003705 45.10000312618433))",11
R20C71,"POLYGON ((12.025000255 45.10000312618433, 12.0175002585 45.10000312618433, 12.0175002585 45.09500315729354, 12.025000255 45.09500315729354, 12.025000255 45.10000312618433))",11
R20C76,"POLYGON ((12.0625002375 45.10000312618433, 12.055000241 45.10000312618433, 12.055000241 45.09500315729354, 12.0625002375 45.09500315729354, 12.0625002375 45.10000312618433))",6
R21C9,"POLYGON ((11.560000472 45.105003095075126, 11.5525004755 45.105003095075126, 11.5525004755 45.10000312618433, 11.560000472 45.10000312618433, 11.560000472 45.105003095075126))",13
R21C13,"POLYGON ((11.590000458 45.105003095075126, 11.5825004615 45.105003095075126, 11.5825004615 45.10000312618433, 11.590000458 45.10000312618433, 11.590000458 45.105003095075126))",13
R21C14,"POLYGON ((11.5975004545 45.105003095075126, 11.590000458 45.105003095075126, 11.590000458 45.10000312618433, 11.5975004545 45.10000312618433, 11.5975004545 45.105003095075126))",13
R21C23,"POLYGON ((11.665000423 45.105003095075126, 11.6575004265 45.105003095075126, 11.6575004265 45.10000312618433, 11.665000423 45.10000312618433, 11.665000423 45.105003095075126))",13
R21C24,"POLYGON ((11.6725004195 45.105003095075126, 11.665000423 45.105003095075126, 11.665000423 45.10000312618433, 11.6725004195 45.10000312618433, 11.6725004195 45.105003095075126))",13
R21C25,"POLYGON ((11.680000416 45.105003095075126, 11.6725004195 45.105003095075126, 11.6725004195 45.10000312618433, 11.680000416 45.10000312618433, 11.680000416 45.105003095075126))",13
R21C29,"POLYGON ((11.710000402 45.105003095075126, 11.7025004055 45.105003095075126, 11.7025004055 45.10000312618433, 11.710000402 45.10000312618433, 11.710000402 45.105003095075126))",11
R21C33,"POLYGON ((11.740000388 45.105003095075126, 11.7325003915 45.105003095075126, 11.7325003915 45.10000312618433, 11.740000388 45.10000312618433, 11.740000388 45.105003095075126))",11
R21C39,"POLYGON ((11.785000367 45.105003095075126, 11.7775003705 45.105003095075126, 11.7775003705 45.10000312618433, 11.785000367 45.10000312618433, 11.785000367 45.105003095075126))",11
R21C40,"POLYGON ((11.7925003635 45.105003095075126, 11.785000367 45.105003095075126, 11.785000367 45.10000312618433, 11.7925003635 45.10000312618433, 11.7925003635 45.105003095075126))",11
R21C69,"POLYGON ((12.010000262 45.105003095075126, 12.0025002655 45.105003095075126, 12.0025002655 45.10000312618433, 12.010000262 45.10000312618433, 12.010000262 45.105003095075126))",11
R21C71,"POLYGON ((12.025000255 45.105003095075126, 12.0175002585 45.105003095075126, 12.0175002585 45.10000312618433, 12.025000255 45.10000312618433, 12.025000255 45.105003095075126))",11
R21C92,"POLYGON ((12.1825001815 45.105003095075126, 12.175000185 45.105003095075126, 12.175000185 45.10000312618433, 12.1825001815 45.10000312618433, 12.1825001815 45.105003095075126))",6
R21C95,"POLYGON ((12.205000171 45.105003095075126, 12.1975001745 45.105003095075126, 12.1975001745 45.10000312618433, 12.205000171 45.10000312618433, 12.205000171 45.105003095075126))",6
R22C14,"POLYGON ((11.5975004545 45.11000306396592, 11.590000458 45.11000306396592, 11.590000458 45.105003095075126, 11.5975004545 45.105003095075126, 11.5975004545 45.11000306396592))",13
R22C39,"POLYGON ((11.785000367 45.11000306396592, 11.7775003705 45.11000306396592, 11.7775003705 45.105003095075126, 11.785000367 45.105003095075126, 11.785000367 45.11000306396592))",11
R22C40,"POLYGON ((11.7925003635 45.11000306396592, 11.785000367 45.11000306396592, 11.785000367 45.105003095075126, 11.7925003635 45.105003095075126, 11.7925003635 45.11000306396592))",11
R22C101,"POLYGON ((12.25000015 45.11000306396592, 12.2425001535 45.11000306396592, 12.2425001535 45.105003095075126, 12.25000015 45.105003095075126, 12.25000015 45.11000306396592))",6
R23C17,"POLYGON ((11.620000444 45.11500303285671, 11.6125004475 45.11500303285671, 11.6125004475 45.11000306396592, 11.620000444 45.11000306396592, 11.620000444 45.11500303285671))",13
R23C18,"POLYGON ((11.6275004405 45.11500303285671, 11.620000444 45.11500303285671, 11.620000444 45.11000306396592, 11.6275004405 45.11000306396592, 11.6275004405 45.11500303285671))",13
R23C20,"POLYGON ((11.6425004335 45.11500303285671, 11.635000437 45.11500303285671, 11.635000437 45.11000306396592, 11.6425004335 45.11000306396592, 11.6425004335 45.11500303285671))",13
R23C38,"POLYGON ((11.7775003705 45.11500303285671, 11.770000374 45.11500303285671, 11.770000374 45.11000306396592, 11.7775003705 45.11000306396592, 11.7775003705 45.11500303285671))",11
R23C39,"POLYGON ((11.785000367 45.11500303285671, 11.7775003705 45.11500303285671, 11.7775003705 45.11000306396592, 11.785000367 45.11000306396592, 11.785000367 45.11500303285671))",11
R23C42,"POLYGON ((11.8075003565 45.11500303285671, 11.80000036 45.11500303285671, 11.80000036 45.11000306396592, 11.8075003565 45.11000306396592, 11.8075003565 45.11500303285671))",11
R23C104,"POLYGON ((12.2725001395 45.11500303285671, 12.265000143 45.11500303285671, 12.265000143 45.11000306396592, 12.2725001395 45.11000306396592, 12.2725001395 45.11500303285671))",6
R24C12,"POLYGON ((11.5825004615 45.120003001747506, 11.575000465 45.120003001747506, 11.575000465 45.11500303285671, 11.5825004615 45.11500303285671, 11.5825004615 45.120003001747506))",13
R24C18,"POLYGON ((11.6275004405 45.120003001747506, 11.620000444 45.120003001747506, 11.620000444 45.11500303285671, 11.6275004405 45.11500303285671, 11.6275004405 45.120003001747506))",13
R24C24,"POLYGON ((11.6725004195 45.120003001747506, 11.665000423 45.120003001747506, 11.665000423 45.11500303285671, 11.6725004195 45.11500303285671, 11.6725004195 45.120003001747506))",13
R24C42,"POLYGON ((11.8075003565 45.120003001747506, 11.80000036 45.120003001747506, 11.80000036 45.11500303285671, 11.8075003565 45.11500303285671, 11.8075003565 45.120003001747506))",11
R24C87,"POLYGON ((12.145000199 45.120003001747506, 12.1375002025 45.120003001747506, 12.1375002025 45.11500303285671, 12.145000199 45.11500303285671, 12.145000199 45.120003001747506))",6
R24C104,"POLYGON ((12.2725001395 45.120003001747506, 12.265000143 45.120003001747506, 12.265000143 45.11500303285671, 12.2725001395 45.11500303285671, 12.2725001395 45.120003001747506))",6
R25C2,"POLYGON ((11.5075004965 45.1250029706383, 11.5000005 45.1250029706383, 11.5000005 45.120003001747506, 11.5075004965 45.120003001747506, 11.5075004965 45.1250029706383))",13
R25C6,"POLYGON ((11.5375004825 45.1250029706383, 11.530000486 45.1250029706383, 11.530000486 45.120003001747506, 11.5375004825 45.120003001747506, 11.5375004825 45.1250029706383))",13
R25C29,"POLYGON ((11.710000402 45.1250029706383, 11.7025004055 45.1250029706383, 11.7025004055 45.120003001747506, 11.710000402 45.120003001747506, 11.710000402 45.1250029706383))",11
R25C84,"POLYGON ((12.1225002095 45.1250029706383, 12.115000213 45.1250029706383, 12.115000213 45.120003001747506, 12.1225002095 45.120003001747506, 12.1225002095 45.1250029706383))",6
R25C111,"POLYGON ((12.325000115 45.1250029706383, 12.3175001185 45.1250029706383, 12.3175001185 45.120003001747506, 12.325000115 45.120003001747506, 12.325000115 45.1250029706383))",6
R26C7,"POLYGON ((11.545000479 45.13000293952909, 11.5375004825 45.13000293952909, 11.5375004825 45.1250029706383, 11.545000479 45.1250029706383, 11.545000479 45.13000293952909))",13
R26C8,"POLYGON ((11.5525004755 45.13000293952909, 11.545000479 45.13000293952909, 11.545000479 45.1250029706383, 11.5525004755 45.1250029706383, 11.5525004755 45.13000293952909))",13
R26C9,"POLYGON ((11.560000472 45.13000293952909, 11.5525004755 45.13000293952909, 11.5525004755 45.1250029706383, 11.560000472 45.1250029706383, 11.560000472 45.13000293952909))",13
R26C21,"POLYGON ((11.65000043 45.13000293952909, 11.6425004335 45.13000293952909, 11.6425004335 45.1250029706383, 11.65000043 45.1250029706383, 11.65000043 45.13000293952909))",13
R26C22,"POLYGON ((11.6575004265 45.13000293952909, 11.65000043 45.13000293952909, 11.65000043 45.1250029706383, 11.6575004265 45.1250029706383, 11.6575004265 45.13000293952909))",13
R26C67,"POLYGON ((11.995000269 45.13000293952909, 11.9875002725 45.13000293952909, 11.9875002725 45.1250029706383, 11.995000269 45.1250029706383, 11.995000269 45.13000293952909))",11
R26C111,"POLYGON ((12.325000115 45.13000293952909, 12.3175001185 45.13000293952909, 12.3175001185 45.1250029706383, 12.325000115 45.1250029706383, 12.325000115 45.13000293952909))",6
R27C8,"POLYGON ((11.5525004755 45.135002908419885, 11.545000479 45.135002908419885, 11.545000479 45.13000293952909, 11.5525004755 45.13000293952909, 11.5525004755 45.135002908419885))",13
R27C9,"POLYGON ((11.560000472 45.135002908419885, 11.5525004755 45.135002908419885, 11.5525004755 45.13000293952909, 11.560000472 45.13000293952909, 11.560000472 45.135002908419885))",13
R27C21,"POLYGON ((11.65000043 45.135002908419885, 11.6425004335 45.135002908419885, 11.6425004335 45.13000293952909, 11.65000043 45.13000293952909, 11.65000043 45.135002908419885))",13
R27C22,"POLYGON ((11.6575004265 45.135002908419885, 11.65000043 45.135002908419885, 11.65000043 45.13000293952909, 11.6575004265 45.13000293952909, 11.6575004265 45.135002908419885))",13
R27C23,"POLYGON ((11.665000423 45.135002908419885, 11.6575004265 45.135002908419885, 11.6575004265 45.13000293952909, 11.665000423 45.13000293952909, 11.665000423 45.135002908419885))",13
R27C29,"POLYGON ((11.710000402 45.135002908419885, 11.7025004055 45.135002908419885, 11.7025004055 45.13000293952909, 11.710000402 45.13000293952909, 11.710000402 45.135002908419885))",11
R27C35,"POLYGON ((11.755000381 45.135002908419885, 11.7475003845 45.135002908419885, 11.7475003845 45.13000293952909, 11.755000381 45.13000293952909, 11.755000381 45.135002908419885))",11
R27C36,"POLYGON ((11.7625003775 45.135002908419885, 11.755000381 45.135002908419885, 11.755000381 45.13000293952909, 11.7625003775 45.13000293952909, 11.7625003775 45.135002908419885))",11
R27C50,"POLYGON ((11.8675003285 45.135002908419885, 11.860000332 45.135002908419885, 11.860000332 45.13000293952909, 11.8675003285 45.13000293952909, 11.8675003285 45.135002908419885))",11
R27C51,"POLYGON ((11.875000325 45.135002908419885, 11.8675003285 45.135002908419885, 11.8675003285 45.13000293952909, 11.875000325 45.13000293952909, 11.875000325 45.135002908419885))",11
R27C52,"POLYGON ((11.8825003215 45.135002908419885, 11.875000325 45.135002908419885, 11.875000325 45.13000293952909, 11.8825003215 45.13000293952909, 11.8825003215 45.135002908419885))",11
R27C67,"POLYGON ((11.995000269 45.135002908419885, 11.9875002725 45.135002908419885, 11.9875002725 45.13000293952909, 11.995000269 45.13000293952909, 11.995000269 45.135002908419885))",11
R27C78,"POLYGON ((12.0775002305 45.135002908419885, 12.070000234 45.135002908419885, 12.070000234 45.13000293952909, 12.0775002305 45.13000293952909, 12.0775002305 45.135002908419885))",6
R27C80,"POLYGON ((12.0925002235 45.135002908419885, 12.085000227 45.135002908419885, 12.085000227 45.13000293952909, 12.0925002235 45.13000293952909, 12.0925002235 45.135002908419885))",6
R27C110,"POLYGON ((12.3175001185 45.135002908419885, 12.310000122 45.135002908419885, 12.310000122 45.13000293952909, 12.3175001185 45.13000293952909, 12.3175001185 45.135002908419885))",6
R27C111,"POLYGON ((12.325000115 45.135002908419885, 12.3175001185 45.135002908419885, 12.3175001185 45.13000293952909, 12.325000115 45.13000293952909, 12.325000115 45.135002908419885))",6
R28C6,"POLYGON ((11.5375004825 45.14000287731068, 11.530000486 45.14000287731068, 11.530000486 45.135002908419885, 11.5375004825 45.135002908419885, 11.5375004825 45.14000287731068))",13
R28C21,"POLYGON ((11.65000043 45.14000287731068, 11.6425004335 45.14000287731068, 11.6425004335 45.135002908419885, 11.65000043 45.135002908419885, 11.65000043 45.14000287731068))",13
R28C29,"POLYGON ((11.710000402 45.14000287731068, 11.7025004055 45.14000287731068, 11.7025004055 45.135002908419885, 11.710000402 45.135002908419885, 11.710000402 45.14000287731068))",11
R28C35,"POLYGON ((11.755000381 45.14000287731068, 11.7475003845 45.14000287731068, 11.7475003845 45.135002908419885, 11.755000381 45.135002908419885, 11.755000381 45.14000287731068))",11
R28C36,"POLYGON ((11.7625003775 45.14000287731068, 11.755000381 45.14000287731068, 11.755000381 45.135002908419885, 11.7625003775 45.135002908419885, 11.7625003775 45.14000287731068))",11
R28C53,"POLYGON ((11.890000318 45.14000287731068, 11.8825003215 45.14000287731068, 11.8825003215 45.135002908419885, 11.890000318 45.135002908419885, 11.890000318 45.14000287731068))",11
R28C66,"POLYGON ((11.9875002725 45.14000287731068, 11.980000276 45.14000287731068, 11.980000276 45.135002908419885, 11.9875002725 45.135002908419885, 11.9875002725 45.14000287731068))",11
R28C67,"POLYGON ((11.995000269 45.14000287731068, 11.9875002725 45.14000287731068, 11.9875002725 45.135002908419885, 11.995000269 45.135002908419885, 11.995000269 45.14000287731068))",11
R28C68,"POLYGON ((12.0025002655 45.14000287731068, 11.995000269 45.14000287731068, 11.995000269 45.135002908419885, 12.0025002655 45.135002908419885, 12.0025002655 45.14000287731068))",11
R28C75,"POLYGON ((12.055000241 45.14000287731068, 12.0475002445 45.14000287731068, 12.0475002445 45.135002908419885, 12.055000241 45.135002908419885, 12.055000241 45.14000287731068))",6
R28C78,"POLYGON ((12.0775002305 45.14000287731068, 12.070000234 45.14000287731068, 12.070000234 45.135002908419885, 12.0775002305 45.135002908419885, 12.0775002305 45.14000287731068))",6
R28C79,"POLYGON ((12.085000227 45.14000287731068, 12.0775002305 45.14000287731068, 12.0775002305 45.135002908419885, 12.085000227 45.135002908419885, 12.085000227 45.14000287731068))",6
R28C80,"POLYGON ((12.0925002235 45.14000287731068, 12.085000227 45.14000287731068, 12.085000227 45.135002908419885, 12.0925002235 45.135002908419885, 12.0925002235 45.14000287731068))",6
R28C110,"POLYGON ((12.3175001185 45.14000287731068, 12.310000122 45.14000287731068, 12.310000122 45.135002908419885, 12.3175001185 45.135002908419885, 12.3175001185 45.14000287731068))",6
R28C111,"POLYGON ((12.325000115 45.14000287731068, 12.3175001185 45.14000287731068, 12.3175001185 45.135002908419885, 12.325000115 45.135002908419885, 12.325000115 45.14000287731068))",6
R29C9,"POLYGON ((11.560000472 45.14500284620147, 11.5525004755 45.14500284620147, 11.5525004755 45.14000287731068, 11.560000472 45.14000287731068, 11.560000472 45.14500284620147))",13
R29C19,"POLYGON ((11.635000437 45.14500284620147, 11.6275004405 45.14500284620147, 11.6275004405 45.14000287731068, 11.635000437 45.14000287731068, 11.635000437 45.14500284620147))",13
