,geometry,cluster
R19C148,"POLYGON ((5.135361410700514 52.0949977008444, 5.128481468268378 52.0949977008444, 5.128481468268378 52.08999782929402, 5.135361410700514 52.08999782929402, 5.135361410700514 52.0949977008444))",5
R19C149,"POLYGON ((5.1422413531326505 52.0949977008444, 5.135361410700514 52.0949977008444, 5.135361410700514 52.08999782929402, 5.1422413531326505 52.08999782929402, 5.1422413531326505 52.0949977008444))",5
R19C150,"POLYGON ((5.149121295564787 52.0949977008444, 5.1422413531326505 52.0949977008444, 5.1422413531326505 52.08999782929402, 5.149121295564787 52.08999782929402, 5.149121295564787 52.0949977008444))",11
R19C151,"POLYGON ((5.156001237996923 52.0949977008444, 5.149121295564787 52.0949977008444, 5.149121295564787 52.08999782929402, 5.156001237996923 52.08999782929402, 5.156001237996923 52.0949977008444))",11
R19C154,"POLYGON ((5.176641065293333 52.0949977008444, 5.169761122861196 52.0949977008444, 5.169761122861196 52.08999782929402, 5.176641065293333 52.08999782929402, 5.176641065293333 52.0949977008444))",11
R19C155,"POLYGON ((5.183521007725469 52.0949977008444, 5.176641065293333 52.0949977008444, 5.176641065293333 52.08999782929402, 5.183521007725469 52.08999782929402, 5.183521007725469 52.0949977008444))",11
R19C160,"POLYGON ((5.217920719886151 52.0949977008444, 5.211040777454015 52.0949977008444, 5.211040777454015 52.08999782929402, 5.217920719886151 52.08999782929402, 5.217920719886151 52.0949977008444))",11
R19C163,"POLYGON ((5.23856054718256 52.0949977008444, 5.231680604750424 52.0949977008444, 5.231680604750424 52.08999782929402, 5.23856054718256 52.08999782929402, 5.23856054718256 52.0949977008444))",11
R19C164,"POLYGON ((5.245440489614697 52.0949977008444, 5.23856054718256 52.0949977008444, 5.23856054718256 52.08999782929402, 5.245440489614697 52.08999782929402, 5.245440489614697 52.0949977008444))",11
R19C165,"POLYGON ((5.252320432046833 52.0949977008444, 5.245440489614697 52.0949977008444, 5.245440489614697 52.08999782929402, 5.252320432046833 52.08999782929402, 5.252320432046833 52.0949977008444))",11
R20C22,"POLYGON ((4.2684886642513264 52.099997572394784, 4.26160872181919 52.099997572394784, 4.26160872181919 52.0949977008444, 4.2684886642513264 52.0949977008444, 4.2684886642513264 52.099997572394784))",3
R20C23,"POLYGON ((4.275368606683463 52.099997572394784, 4.2684886642513264 52.099997572394784, 4.2684886642513264 52.0949977008444, 4.275368606683463 52.0949977008444, 4.275368606683463 52.099997572394784))",3
R20C24,"POLYGON ((4.282248549115599 52.099997572394784, 4.275368606683463 52.099997572394784, 4.275368606683463 52.0949977008444, 4.282248549115599 52.0949977008444, 4.282248549115599 52.099997572394784))",3
R20C25,"POLYGON ((4.289128491547736 52.099997572394784, 4.282248549115599 52.099997572394784, 4.282248549115599 52.0949977008444, 4.289128491547736 52.0949977008444, 4.289128491547736 52.099997572394784))",3
R20C27,"POLYGON ((4.3028883764120085 52.099997572394784, 4.296008433979872 52.099997572394784, 4.296008433979872 52.0949977008444, 4.3028883764120085 52.0949977008444, 4.3028883764120085 52.099997572394784))",3
R20C28,"POLYGON ((4.309768318844145 52.099997572394784, 4.3028883764120085 52.099997572394784, 4.3028883764120085 52.0949977008444, 4.309768318844145 52.0949977008444, 4.309768318844145 52.099997572394784))",3
R20C29,"POLYGON ((4.316648261276281 52.099997572394784, 4.309768318844145 52.099997572394784, 4.309768318844145 52.0949977008444, 4.316648261276281 52.0949977008444, 4.316648261276281 52.099997572394784))",3
R20C30,"POLYGON ((4.323528203708418 52.099997572394784, 4.316648261276281 52.099997572394784, 4.316648261276281 52.0949977008444, 4.323528203708418 52.0949977008444, 4.323528203708418 52.099997572394784))",3
R20C31,"POLYGON ((4.330408146140554 52.099997572394784, 4.323528203708418 52.099997572394784, 4.323528203708418 52.0949977008444, 4.330408146140554 52.0949977008444, 4.330408146140554 52.099997572394784))",3
R20C34,"POLYGON ((4.351047973436963 52.099997572394784, 4.344168031004827 52.099997572394784, 4.344168031004827 52.0949977008444, 4.351047973436963 52.0949977008444, 4.351047973436963 52.099997572394784))",3
R20C35,"POLYGON ((4.3579279158691 52.099997572394784, 4.351047973436963 52.099997572394784, 4.351047973436963 52.0949977008444, 4.3579279158691 52.0949977008444, 4.3579279158691 52.099997572394784))",3
R20C36,"POLYGON ((4.364807858301236 52.099997572394784, 4.3579279158691 52.099997572394784, 4.3579279158691 52.0949977008444, 4.364807858301236 52.0949977008444, 4.364807858301236 52.099997572394784))",3
R20C37,"POLYGON ((4.371687800733373 52.099997572394784, 4.364807858301236 52.099997572394784, 4.364807858301236 52.0949977008444, 4.371687800733373 52.0949977008444, 4.371687800733373 52.099997572394784))",3
R20C40,"POLYGON ((4.392327628029782 52.099997572394784, 4.385447685597645 52.099997572394784, 4.385447685597645 52.0949977008444, 4.392327628029782 52.0949977008444, 4.392327628029782 52.099997572394784))",15
R20C41,"POLYGON ((4.399207570461918 52.099997572394784, 4.392327628029782 52.099997572394784, 4.392327628029782 52.0949977008444, 4.399207570461918 52.0949977008444, 4.399207570461918 52.099997572394784))",15
R20C42,"POLYGON ((4.406087512894055 52.099997572394784, 4.399207570461918 52.099997572394784, 4.399207570461918 52.0949977008444, 4.406087512894055 52.0949977008444, 4.406087512894055 52.099997572394784))",15
R20C43,"POLYGON ((4.412967455326191 52.099997572394784, 4.406087512894055 52.099997572394784, 4.406087512894055 52.0949977008444, 4.412967455326191 52.0949977008444, 4.412967455326191 52.099997572394784))",15
R20C52,"POLYGON ((4.474886937215419 52.099997572394784, 4.468006994783282 52.099997572394784, 4.468006994783282 52.0949977008444, 4.474886937215419 52.0949977008444, 4.474886937215419 52.099997572394784))",15
R20C69,"POLYGON ((4.591845958561738 52.099997572394784, 4.584966016129601 52.099997572394784, 4.584966016129601 52.0949977008444, 4.591845958561738 52.0949977008444, 4.591845958561738 52.099997572394784))",10
R20C70,"POLYGON ((4.598725900993874 52.099997572394784, 4.591845958561738 52.099997572394784, 4.591845958561738 52.0949977008444, 4.598725900993874 52.0949977008444, 4.598725900993874 52.099997572394784))",10
R20C129,"POLYGON ((5.004642504489922 52.099997572394784, 4.997762562057786 52.099997572394784, 4.997762562057786 52.0949977008444, 5.004642504489922 52.0949977008444, 5.004642504489922 52.099997572394784))",5
R20C130,"POLYGON ((5.011522446922059 52.099997572394784, 5.004642504489922 52.099997572394784, 5.004642504489922 52.0949977008444, 5.011522446922059 52.0949977008444, 5.011522446922059 52.099997572394784))",5
R20C131,"POLYGON ((5.018402389354195 52.099997572394784, 5.011522446922059 52.099997572394784, 5.011522446922059 52.0949977008444, 5.018402389354195 52.0949977008444, 5.018402389354195 52.099997572394784))",5
R20C132,"POLYGON ((5.0252823317863315 52.099997572394784, 5.018402389354195 52.099997572394784, 5.018402389354195 52.0949977008444, 5.0252823317863315 52.0949977008444, 5.0252823317863315 52.099997572394784))",5
R20C134,"POLYGON ((5.039042216650604 52.099997572394784, 5.032162274218468 52.099997572394784, 5.032162274218468 52.0949977008444, 5.039042216650604 52.0949977008444, 5.039042216650604 52.099997572394784))",5
R20C135,"POLYGON ((5.045922159082741 52.099997572394784, 5.039042216650604 52.099997572394784, 5.039042216650604 52.0949977008444, 5.045922159082741 52.0949977008444, 5.045922159082741 52.099997572394784))",5
R20C136,"POLYGON ((5.052802101514877 52.099997572394784, 5.045922159082741 52.099997572394784, 5.045922159082741 52.0949977008444, 5.052802101514877 52.0949977008444, 5.052802101514877 52.099997572394784))",5
R20C137,"POLYGON ((5.059682043947014 52.099997572394784, 5.052802101514877 52.099997572394784, 5.052802101514877 52.0949977008444, 5.059682043947014 52.0949977008444, 5.059682043947014 52.099997572394784))",5
R20C138,"POLYGON ((5.06656198637915 52.099997572394784, 5.059682043947014 52.099997572394784, 5.059682043947014 52.0949977008444, 5.06656198637915 52.0949977008444, 5.06656198637915 52.099997572394784))",5
R20C139,"POLYGON ((5.073441928811286 52.099997572394784, 5.06656198637915 52.099997572394784, 5.06656198637915 52.0949977008444, 5.073441928811286 52.0949977008444, 5.073441928811286 52.099997572394784))",5
R20C141,"POLYGON ((5.087201813675559 52.099997572394784, 5.080321871243423 52.099997572394784, 5.080321871243423 52.0949977008444, 5.087201813675559 52.0949977008444, 5.087201813675559 52.099997572394784))",5
R20C142,"POLYGON ((5.094081756107696 52.099997572394784, 5.087201813675559 52.099997572394784, 5.087201813675559 52.0949977008444, 5.094081756107696 52.0949977008444, 5.094081756107696 52.099997572394784))",5
R20C143,"POLYGON ((5.100961698539832 52.099997572394784, 5.094081756107696 52.099997572394784, 5.094081756107696 52.0949977008444, 5.100961698539832 52.0949977008444, 5.100961698539832 52.099997572394784))",5
R20C144,"POLYGON ((5.1078416409719685 52.099997572394784, 5.100961698539832 52.099997572394784, 5.100961698539832 52.0949977008444, 5.1078416409719685 52.0949977008444, 5.1078416409719685 52.099997572394784))",5
R20C145,"POLYGON ((5.114721583404105 52.099997572394784, 5.1078416409719685 52.099997572394784, 5.1078416409719685 52.0949977008444, 5.114721583404105 52.0949977008444, 5.114721583404105 52.099997572394784))",5
R20C146,"POLYGON ((5.121601525836241 52.099997572394784, 5.114721583404105 52.099997572394784, 5.114721583404105 52.0949977008444, 5.121601525836241 52.0949977008444, 5.121601525836241 52.099997572394784))",5
R20C147,"POLYGON ((5.128481468268378 52.099997572394784, 5.121601525836241 52.099997572394784, 5.121601525836241 52.0949977008444, 5.128481468268378 52.0949977008444, 5.128481468268378 52.099997572394784))",5
R20C148,"POLYGON ((5.135361410700514 52.099997572394784, 5.128481468268378 52.099997572394784, 5.128481468268378 52.0949977008444, 5.135361410700514 52.0949977008444, 5.135361410700514 52.099997572394784))",5
R20C149,"POLYGON ((5.1422413531326505 52.099997572394784, 5.135361410700514 52.099997572394784, 5.135361410700514 52.0949977008444, 5.1422413531326505 52.0949977008444, 5.1422413531326505 52.099997572394784))",5
R20C151,"POLYGON ((5.156001237996923 52.099997572394784, 5.149121295564787 52.099997572394784, 5.149121295564787 52.0949977008444, 5.156001237996923 52.0949977008444, 5.156001237996923 52.099997572394784))",11
R20C160,"POLYGON ((5.217920719886151 52.099997572394784, 5.211040777454015 52.099997572394784, 5.211040777454015 52.0949977008444, 5.217920719886151 52.0949977008444, 5.217920719886151 52.099997572394784))",11
R20C164,"POLYGON ((5.245440489614697 52.099997572394784, 5.23856054718256 52.099997572394784, 5.23856054718256 52.0949977008444, 5.245440489614697 52.0949977008444, 5.245440489614697 52.099997572394784))",11
R21C22,"POLYGON ((4.2684886642513264 52.104997443945166, 4.26160872181919 52.104997443945166, 4.26160872181919 52.099997572394784, 4.2684886642513264 52.099997572394784, 4.2684886642513264 52.104997443945166))",3
R21C23,"POLYGON ((4.275368606683463 52.104997443945166, 4.2684886642513264 52.104997443945166, 4.2684886642513264 52.099997572394784, 4.275368606683463 52.099997572394784, 4.275368606683463 52.104997443945166))",3
R21C24,"POLYGON ((4.282248549115599 52.104997443945166, 4.275368606683463 52.104997443945166, 4.275368606683463 52.099997572394784, 4.282248549115599 52.099997572394784, 4.282248549115599 52.104997443945166))",3
R21C27,"POLYGON ((4.3028883764120085 52.104997443945166, 4.296008433979872 52.104997443945166, 4.296008433979872 52.099997572394784, 4.3028883764120085 52.099997572394784, 4.3028883764120085 52.104997443945166))",3
R21C28,"POLYGON ((4.309768318844145 52.104997443945166, 4.3028883764120085 52.104997443945166, 4.3028883764120085 52.099997572394784, 4.309768318844145 52.099997572394784, 4.309768318844145 52.104997443945166))",3
R21C29,"POLYGON ((4.316648261276281 52.104997443945166, 4.309768318844145 52.104997443945166, 4.309768318844145 52.099997572394784, 4.316648261276281 52.099997572394784, 4.316648261276281 52.104997443945166))",3
R21C30,"POLYGON ((4.323528203708418 52.104997443945166, 4.316648261276281 52.104997443945166, 4.316648261276281 52.099997572394784, 4.323528203708418 52.099997572394784, 4.323528203708418 52.104997443945166))",3
R21C31,"POLYGON ((4.330408146140554 52.104997443945166, 4.323528203708418 52.104997443945166, 4.323528203708418 52.099997572394784, 4.330408146140554 52.099997572394784, 4.330408146140554 52.104997443945166))",3
R21C33,"POLYGON ((4.344168031004827 52.104997443945166, 4.3372880885726905 52.104997443945166, 4.3372880885726905 52.099997572394784, 4.344168031004827 52.099997572394784, 4.344168031004827 52.104997443945166))",3
R21C35,"POLYGON ((4.3579279158691 52.104997443945166, 4.351047973436963 52.104997443945166, 4.351047973436963 52.099997572394784, 4.3579279158691 52.099997572394784, 4.3579279158691 52.104997443945166))",3
R21C36,"POLYGON ((4.364807858301236 52.104997443945166, 4.3579279158691 52.104997443945166, 4.3579279158691 52.099997572394784, 4.364807858301236 52.099997572394784, 4.364807858301236 52.104997443945166))",3
R21C42,"POLYGON ((4.406087512894055 52.104997443945166, 4.399207570461918 52.104997443945166, 4.399207570461918 52.099997572394784, 4.406087512894055 52.099997572394784, 4.406087512894055 52.104997443945166))",15
R21C70,"POLYGON ((4.598725900993874 52.104997443945166, 4.591845958561738 52.104997443945166, 4.591845958561738 52.099997572394784, 4.598725900993874 52.099997572394784, 4.598725900993874 52.104997443945166))",10
R21C129,"POLYGON ((5.004642504489922 52.104997443945166, 4.997762562057786 52.104997443945166, 4.997762562057786 52.099997572394784, 5.004642504489922 52.099997572394784, 5.004642504489922 52.104997443945166))",5
R21C130,"POLYGON ((5.011522446922059 52.104997443945166, 5.004642504489922 52.104997443945166, 5.004642504489922 52.099997572394784, 5.011522446922059 52.099997572394784, 5.011522446922059 52.104997443945166))",5
R21C131,"POLYGON ((5.018402389354195 52.104997443945166, 5.011522446922059 52.104997443945166, 5.011522446922059 52.099997572394784, 5.018402389354195 52.099997572394784, 5.018402389354195 52.104997443945166))",5
R21C132,"POLYGON ((5.0252823317863315 52.104997443945166, 5.018402389354195 52.104997443945166, 5.018402389354195 52.099997572394784, 5.0252823317863315 52.099997572394784, 5.0252823317863315 52.104997443945166))",5
R21C134,"POLYGON ((5.039042216650604 52.104997443945166, 5.032162274218468 52.104997443945166, 5.032162274218468 52.099997572394784, 5.039042216650604 52.099997572394784, 5.039042216650604 52.104997443945166))",5
R21C135,"POLYGON ((5.045922159082741 52.104997443945166, 5.039042216650604 52.104997443945166, 5.039042216650604 52.099997572394784, 5.045922159082741 52.099997572394784, 5.045922159082741 52.104997443945166))",5
R21C136,"POLYGON ((5.052802101514877 52.104997443945166, 5.045922159082741 52.104997443945166, 5.045922159082741 52.099997572394784, 5.052802101514877 52.099997572394784, 5.052802101514877 52.104997443945166))",5
R21C137,"POLYGON ((5.059682043947014 52.104997443945166, 5.052802101514877 52.104997443945166, 5.052802101514877 52.099997572394784, 5.059682043947014 52.099997572394784, 5.059682043947014 52.104997443945166))",5
R21C138,"POLYGON ((5.06656198637915 52.104997443945166, 5.059682043947014 52.104997443945166, 5.059682043947014 52.099997572394784, 5.06656198637915 52.099997572394784, 5.06656198637915 52.104997443945166))",5
R21C139,"POLYGON ((5.073441928811286 52.104997443945166, 5.06656198637915 52.104997443945166, 5.06656198637915 52.099997572394784, 5.073441928811286 52.099997572394784, 5.073441928811286 52.104997443945166))",5
R21C141,"POLYGON ((5.087201813675559 52.104997443945166, 5.080321871243423 52.104997443945166, 5.080321871243423 52.099997572394784, 5.087201813675559 52.099997572394784, 5.087201813675559 52.104997443945166))",5
R21C142,"POLYGON ((5.094081756107696 52.104997443945166, 5.087201813675559 52.104997443945166, 5.087201813675559 52.099997572394784, 5.094081756107696 52.099997572394784, 5.094081756107696 52.104997443945166))",5
R21C143,"POLYGON ((5.100961698539832 52.104997443945166, 5.094081756107696 52.104997443945166, 5.094081756107696 52.099997572394784, 5.100961698539832 52.099997572394784, 5.100961698539832 52.104997443945166))",5
R21C144,"POLYGON ((5.1078416409719685 52.104997443945166, 5.100961698539832 52.104997443945166, 5.100961698539832 52.099997572394784, 5.1078416409719685 52.099997572394784, 5.1078416409719685 52.104997443945166))",5
