,row,column,lat_min,lat_max,lon_min,lon_max,nature,entartainment,transports,art,sport,tourism,security,accessibility
R74C44,74.0,44.0,45.36500147739637,45.37000144628716,11.815000353,11.8225003495,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
R74C45,74.0,45.0,45.36500147739637,45.37000144628716,11.8225003495,11.830000346,1.0,5.0,114.0,1.0,0.0,1.0,1.0,4.0
R74C46,74.0,46.0,45.36500147739637,45.37000144628716,11.830000346,11.8375003425,4.0,4.0,84.0,0.0,0.0,0.0,0.0,1.0
R74C47,74.0,47.0,45.36500147739637,45.37000144628716,11.8375003425,11.845000339,1.0,2.0,67.0,1.0,3.0,0.0,0.0,0.0
R74C48,74.0,48.0,45.36500147739637,45.37000144628716,11.845000339,11.8525003355,1.0,2.0,81.0,0.0,0.0,0.0,0.0,0.0
R74C49,74.0,49.0,45.36500147739637,45.37000144628716,11.8525003355,11.860000332,1.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0
R74C50,74.0,50.0,45.36500147739637,45.37000144628716,11.860000332,11.8675003285,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R74C51,74.0,51.0,45.36500147739637,45.37000144628716,11.8675003285,11.875000325,11.0,3.0,190.0,0.0,0.0,1.0,0.0,0.0
R74C52,74.0,52.0,45.36500147739637,45.37000144628716,11.875000325,11.8825003215,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
R74C53,74.0,53.0,45.36500147739637,45.37000144628716,11.8825003215,11.890000318,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
R74C54,74.0,54.0,45.36500147739637,45.37000144628716,11.890000318,11.8975003145,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0
R74C55,74.0,55.0,45.36500147739637,45.37000144628716,11.8975003145,11.905000311,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
R74C56,74.0,56.0,45.36500147739637,45.37000144628716,11.905000311,11.9125003075,6.0,4.0,68.0,1.0,2.0,0.0,1.0,0.0
R74C57,74.0,57.0,45.36500147739637,45.37000144628716,11.9125003075,11.920000304,3.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0
R74C58,74.0,58.0,45.36500147739637,45.37000144628716,11.920000304,11.9275003005,6.0,7.0,147.0,1.0,2.0,1.0,1.0,1.0
R74C59,74.0,59.0,45.36500147739637,45.37000144628716,11.9275003005,11.935000297,5.0,4.0,97.0,2.0,1.0,0.0,0.0,2.0
R74C60,74.0,60.0,45.36500147739637,45.37000144628716,11.935000297,11.9425002935,1.0,0.0,52.0,2.0,3.0,0.0,0.0,0.0
R74C61,74.0,61.0,45.36500147739637,45.37000144628716,11.9425002935,11.95000029,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
R74C62,74.0,62.0,45.36500147739637,45.37000144628716,11.95000029,11.9575002865,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R74C63,74.0,63.0,45.36500147739637,45.37000144628716,11.9575002865,11.965000283,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R74C64,74.0,64.0,45.36500147739637,45.37000144628716,11.965000283,11.9725002795,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R74C65,74.0,65.0,45.36500147739637,45.37000144628716,11.9725002795,11.980000276,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R74C66,74.0,66.0,45.36500147739637,45.37000144628716,11.980000276,11.9875002725,1.0,4.0,21.0,1.0,5.0,0.0,1.0,0.0
R74C67,74.0,67.0,45.36500147739637,45.37000144628716,11.9875002725,11.995000269,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R74C68,74.0,68.0,45.36500147739637,45.37000144628716,11.995000269,12.0025002655,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R74C69,74.0,69.0,45.36500147739637,45.37000144628716,12.0025002655,12.010000262,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
R74C70,74.0,70.0,45.36500147739637,45.37000144628716,12.010000262,12.0175002585,4.0,0.0,39.0,1.0,4.0,3.0,0.0,0.0
R74C71,74.0,71.0,45.36500147739637,45.37000144628716,12.0175002585,12.025000255,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R74C72,74.0,72.0,45.36500147739637,45.37000144628716,12.025000255,12.0325002515,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
R74C73,74.0,73.0,45.36500147739637,45.37000144628716,12.0325002515,12.040000248,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R74C74,74.0,74.0,45.36500147739637,45.37000144628716,12.040000248,12.0475002445,12.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0
R74C75,74.0,75.0,45.36500147739637,45.37000144628716,12.0475002445,12.055000241,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R74C76,74.0,76.0,45.36500147739637,45.37000144628716,12.055000241,12.0625002375,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R74C77,74.0,77.0,45.36500147739637,45.37000144628716,12.0625002375,12.070000234,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R74C78,74.0,78.0,45.36500147739637,45.37000144628716,12.070000234,12.0775002305,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R74C79,74.0,79.0,45.36500147739637,45.37000144628716,12.0775002305,12.085000227,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R74C80,74.0,80.0,45.36500147739637,45.37000144628716,12.085000227,12.0925002235,6.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0
R74C81,74.0,81.0,45.36500147739637,45.37000144628716,12.0925002235,12.10000022,11.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0
R74C82,74.0,82.0,45.36500147739637,45.37000144628716,12.10000022,12.1075002165,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
