,geometry,cluster
R165C53,"POLYGON ((1.7900187931133174 41.765892671621245, 1.782518990364083 41.765892671621245, 1.782518990364083 41.76206109652469, 1.7900187931133174 41.76206109652469, 1.7900187931133174 41.765892671621245))",19
R165C54,"POLYGON ((1.7975185958625517 41.765892671621245, 1.7900187931133174 41.765892671621245, 1.7900187931133174 41.76206109652469, 1.7975185958625517 41.76206109652469, 1.7975185958625517 41.765892671621245))",19
R165C84,"POLYGON ((2.022512678339582 41.765892671621245, 2.015012875590348 41.765892671621245, 2.015012875590348 41.76206109652469, 2.022512678339582 41.76206109652469, 2.022512678339582 41.765892671621245))",11
R165C96,"POLYGON ((2.1125103113303942 41.765892671621245, 2.10501050858116 41.765892671621245, 2.10501050858116 41.76206109652469, 2.1125103113303942 41.76206109652469, 2.1125103113303942 41.765892671621245))",15
R165C98,"POLYGON ((2.127509916828863 41.765892671621245, 2.1200101140796286 41.765892671621245, 2.1200101140796286 41.76206109652469, 2.127509916828863 41.76206109652469, 2.127509916828863 41.765892671621245))",15
R165C113,"POLYGON ((2.240006958067378 41.765892671621245, 2.2325071553181437 41.765892671621245, 2.2325071553181437 41.76206109652469, 2.240006958067378 41.76206109652469, 2.240006958067378 41.765892671621245))",15
R165C114,"POLYGON ((2.2475067608166124 41.765892671621245, 2.240006958067378 41.765892671621245, 2.240006958067378 41.76206109652469, 2.2475067608166124 41.76206109652469, 2.2475067608166124 41.765892671621245))",15
R165C115,"POLYGON ((2.2550065635658467 41.765892671621245, 2.2475067608166124 41.765892671621245, 2.2475067608166124 41.76206109652469, 2.2550065635658467 41.76206109652469, 2.2550065635658467 41.765892671621245))",15
R165C116,"POLYGON ((2.262506366315081 41.765892671621245, 2.2550065635658467 41.765892671621245, 2.2550065635658467 41.76206109652469, 2.262506366315081 41.76206109652469, 2.262506366315081 41.765892671621245))",15
R165C123,"POLYGON ((2.3150049855597215 41.765892671621245, 2.307505182810487 41.765892671621245, 2.307505182810487 41.76206109652469, 2.3150049855597215 41.76206109652469, 2.3150049855597215 41.765892671621245))",15
R165C128,"POLYGON ((2.352503999305893 41.765892671621245, 2.345004196556659 41.765892671621245, 2.345004196556659 41.76206109652469, 2.352503999305893 41.76206109652469, 2.352503999305893 41.765892671621245))",10
R165C169,"POLYGON ((2.659995912024501 41.765892671621245, 2.652496109275267 41.765892671621245, 2.652496109275267 41.76206109652469, 2.659995912024501 41.76206109652469, 2.659995912024501 41.765892671621245))",4
R166C4,"POLYGON ((1.4225284584008346 41.7697242467178, 1.4150286556516003 41.7697242467178, 1.4150286556516003 41.765892671621245, 1.4225284584008346 41.765892671621245, 1.4225284584008346 41.7697242467178))",14
R166C39,"POLYGON ((1.6850215546240366 41.7697242467178, 1.6775217518748022 41.7697242467178, 1.6775217518748022 41.765892671621245, 1.6850215546240366 41.765892671621245, 1.6850215546240366 41.7697242467178))",19
R166C53,"POLYGON ((1.7900187931133174 41.7697242467178, 1.782518990364083 41.7697242467178, 1.782518990364083 41.765892671621245, 1.7900187931133174 41.765892671621245, 1.7900187931133174 41.7697242467178))",19
R166C54,"POLYGON ((1.7975185958625517 41.7697242467178, 1.7900187931133174 41.7697242467178, 1.7900187931133174 41.765892671621245, 1.7975185958625517 41.765892671621245, 1.7975185958625517 41.7697242467178))",19
R166C80,"POLYGON ((1.9925134673426446 41.7697242467178, 1.9850136645934102 41.7697242467178, 1.9850136645934102 41.765892671621245, 1.9925134673426446 41.765892671621245, 1.9925134673426446 41.7697242467178))",11
R166C115,"POLYGON ((2.2550065635658467 41.7697242467178, 2.2475067608166124 41.7697242467178, 2.2475067608166124 41.765892671621245, 2.2550065635658467 41.765892671621245, 2.2550065635658467 41.7697242467178))",15
R166C116,"POLYGON ((2.262506366315081 41.7697242467178, 2.2550065635658467 41.7697242467178, 2.2550065635658467 41.765892671621245, 2.262506366315081 41.765892671621245, 2.262506366315081 41.7697242467178))",15
R166C117,"POLYGON ((2.2700061690643154 41.7697242467178, 2.262506366315081 41.7697242467178, 2.262506366315081 41.765892671621245, 2.2700061690643154 41.765892671621245, 2.2700061690643154 41.7697242467178))",15
R167C25,"POLYGON ((1.5800243161347558 41.773555821814355, 1.5725245133855215 41.773555821814355, 1.5725245133855215 41.7697242467178, 1.5800243161347558 41.7697242467178, 1.5800243161347558 41.773555821814355))",14
R167C49,"POLYGON ((1.76001958211638 41.773555821814355, 1.7525197793671456 41.773555821814355, 1.7525197793671456 41.7697242467178, 1.76001958211638 41.7697242467178, 1.76001958211638 41.773555821814355))",19
R167C54,"POLYGON ((1.7975185958625517 41.773555821814355, 1.7900187931133174 41.773555821814355, 1.7900187931133174 41.7697242467178, 1.7975185958625517 41.7697242467178, 1.7975185958625517 41.773555821814355))",19
R167C69,"POLYGON ((1.9100156371010668 41.773555821814355, 1.9025158343518325 41.773555821814355, 1.9025158343518325 41.7697242467178, 1.9100156371010668 41.7697242467178, 1.9100156371010668 41.773555821814355))",11
R167C74,"POLYGON ((1.9475146508472385 41.773555821814355, 1.9400148480980042 41.773555821814355, 1.9400148480980042 41.7697242467178, 1.9475146508472385 41.7697242467178, 1.9475146508472385 41.773555821814355))",11
R167C100,"POLYGON ((2.1425095223273316 41.773555821814355, 2.1350097195780973 41.773555821814355, 2.1350097195780973 41.7697242467178, 2.1425095223273316 41.7697242467178, 2.1425095223273316 41.773555821814355))",15
R167C115,"POLYGON ((2.2550065635658467 41.773555821814355, 2.2475067608166124 41.773555821814355, 2.2475067608166124 41.7697242467178, 2.2550065635658467 41.7697242467178, 2.2550065635658467 41.773555821814355))",15
R167C116,"POLYGON ((2.262506366315081 41.773555821814355, 2.2550065635658467 41.773555821814355, 2.2550065635658467 41.7697242467178, 2.262506366315081 41.7697242467178, 2.262506366315081 41.773555821814355))",15
R167C118,"POLYGON ((2.2775059718135497 41.773555821814355, 2.2700061690643154 41.773555821814355, 2.2700061690643154 41.7697242467178, 2.2775059718135497 41.7697242467178, 2.2775059718135497 41.773555821814355))",15
R167C134,"POLYGON ((2.397502815801299 41.773555821814355, 2.390003013052065 41.773555821814355, 2.390003013052065 41.7697242467178, 2.397502815801299 41.7697242467178, 2.397502815801299 41.773555821814355))",10
R167C178,"POLYGON ((2.72749413676761 41.773555821814355, 2.719994334018376 41.773555821814355, 2.719994334018376 41.7697242467178, 2.72749413676761 41.7697242467178, 2.72749413676761 41.773555821814355))",4
R168C7,"POLYGON ((1.4450278666485377 41.77738739691091, 1.4375280638993033 41.77738739691091, 1.4375280638993033 41.773555821814355, 1.4450278666485377 41.773555821814355, 1.4450278666485377 41.77738739691091))",14
R168C27,"POLYGON ((1.5950239216332245 41.77738739691091, 1.5875241188839901 41.77738739691091, 1.5875241188839901 41.773555821814355, 1.5950239216332245 41.773555821814355, 1.5950239216332245 41.77738739691091))",14
R168C39,"POLYGON ((1.6850215546240366 41.77738739691091, 1.6775217518748022 41.77738739691091, 1.6775217518748022 41.773555821814355, 1.6850215546240366 41.773555821814355, 1.6850215546240366 41.77738739691091))",19
R168C49,"POLYGON ((1.76001958211638 41.77738739691091, 1.7525197793671456 41.77738739691091, 1.7525197793671456 41.773555821814355, 1.76001958211638 41.773555821814355, 1.76001958211638 41.77738739691091))",19
R168C54,"POLYGON ((1.7975185958625517 41.77738739691091, 1.7900187931133174 41.77738739691091, 1.7900187931133174 41.773555821814355, 1.7975185958625517 41.773555821814355, 1.7975185958625517 41.77738739691091))",19
R168C59,"POLYGON ((1.8350176096087234 41.77738739691091, 1.827517806859489 41.77738739691091, 1.827517806859489 41.773555821814355, 1.8350176096087234 41.773555821814355, 1.8350176096087234 41.77738739691091))",19
R168C63,"POLYGON ((1.8650168206056608 41.77738739691091, 1.8575170178564264 41.77738739691091, 1.8575170178564264 41.773555821814355, 1.8650168206056608 41.773555821814355, 1.8650168206056608 41.77738739691091))",19
R168C68,"POLYGON ((1.9025158343518325 41.77738739691091, 1.8950160316025981 41.77738739691091, 1.8950160316025981 41.773555821814355, 1.9025158343518325 41.773555821814355, 1.9025158343518325 41.77738739691091))",11
R168C72,"POLYGON ((1.9325150453487698 41.77738739691091, 1.9250152425995355 41.77738739691091, 1.9250152425995355 41.773555821814355, 1.9325150453487698 41.773555821814355, 1.9325150453487698 41.77738739691091))",11
R168C105,"POLYGON ((2.1800085360735033 41.77738739691091, 2.172508733324269 41.77738739691091, 2.172508733324269 41.773555821814355, 2.1800085360735033 41.773555821814355, 2.1800085360735033 41.77738739691091))",15
R168C115,"POLYGON ((2.2550065635658467 41.77738739691091, 2.2475067608166124 41.77738739691091, 2.2475067608166124 41.773555821814355, 2.2550065635658467 41.773555821814355, 2.2550065635658467 41.77738739691091))",15
R168C116,"POLYGON ((2.262506366315081 41.77738739691091, 2.2550065635658467 41.77738739691091, 2.2550065635658467 41.773555821814355, 2.262506366315081 41.773555821814355, 2.262506366315081 41.77738739691091))",15
R168C143,"POLYGON ((2.4650010405444083 41.77738739691091, 2.457501237795174 41.77738739691091, 2.457501237795174 41.773555821814355, 2.4650010405444083 41.773555821814355, 2.4650010405444083 41.77738739691091))",10
R168C150,"POLYGON ((2.5174996597890487 41.77738739691091, 2.5099998570398143 41.77738739691091, 2.5099998570398143 41.773555821814355, 2.5174996597890487 41.773555821814355, 2.5174996597890487 41.77738739691091))",10
R168C179,"POLYGON ((2.7349939395168446 41.77738739691091, 2.72749413676761 41.77738739691091, 2.72749413676761 41.773555821814355, 2.7349939395168446 41.773555821814355, 2.7349939395168446 41.77738739691091))",4
R169C6,"POLYGON ((1.4375280638993033 41.781218972007466, 1.430028261150069 41.781218972007466, 1.430028261150069 41.77738739691091, 1.4375280638993033 41.77738739691091, 1.4375280638993033 41.781218972007466))",14
R169C12,"POLYGON ((1.4825268803947094 41.781218972007466, 1.475027077645475 41.781218972007466, 1.475027077645475 41.77738739691091, 1.4825268803947094 41.77738739691091, 1.4825268803947094 41.781218972007466))",14
R169C40,"POLYGON ((1.692521357373271 41.781218972007466, 1.6850215546240366 41.781218972007466, 1.6850215546240366 41.77738739691091, 1.692521357373271 41.77738739691091, 1.692521357373271 41.781218972007466))",19
R169C53,"POLYGON ((1.7900187931133174 41.781218972007466, 1.782518990364083 41.781218972007466, 1.782518990364083 41.77738739691091, 1.7900187931133174 41.77738739691091, 1.7900187931133174 41.781218972007466))",19
R169C54,"POLYGON ((1.7975185958625517 41.781218972007466, 1.7900187931133174 41.781218972007466, 1.7900187931133174 41.77738739691091, 1.7975185958625517 41.77738739691091, 1.7975185958625517 41.781218972007466))",19
R169C60,"POLYGON ((1.8425174123579577 41.781218972007466, 1.8350176096087234 41.781218972007466, 1.8350176096087234 41.77738739691091, 1.8425174123579577 41.77738739691091, 1.8425174123579577 41.781218972007466))",19
R169C74,"POLYGON ((1.9475146508472385 41.781218972007466, 1.9400148480980042 41.781218972007466, 1.9400148480980042 41.77738739691091, 1.9475146508472385 41.77738739691091, 1.9475146508472385 41.781218972007466))",11
R169C86,"POLYGON ((2.037512283838051 41.781218972007466, 2.0300124810888165 41.781218972007466, 2.0300124810888165 41.77738739691091, 2.037512283838051 41.77738739691091, 2.037512283838051 41.781218972007466))",11
R169C91,"POLYGON ((2.0750112975842225 41.781218972007466, 2.067511494834988 41.781218972007466, 2.067511494834988 41.77738739691091, 2.0750112975842225 41.77738739691091, 2.0750112975842225 41.781218972007466))",11
R169C115,"POLYGON ((2.2550065635658467 41.781218972007466, 2.2475067608166124 41.781218972007466, 2.2475067608166124 41.77738739691091, 2.2550065635658467 41.77738739691091, 2.2550065635658467 41.781218972007466))",15
R169C132,"POLYGON ((2.3825032103028305 41.781218972007466, 2.375003407553596 41.781218972007466, 2.375003407553596 41.77738739691091, 2.3825032103028305 41.77738739691091, 2.3825032103028305 41.781218972007466))",10
R169C134,"POLYGON ((2.397502815801299 41.781218972007466, 2.390003013052065 41.781218972007466, 2.390003013052065 41.77738739691091, 2.397502815801299 41.77738739691091, 2.397502815801299 41.781218972007466))",10
R169C179,"POLYGON ((2.7349939395168446 41.781218972007466, 2.72749413676761 41.781218972007466, 2.72749413676761 41.77738739691091, 2.7349939395168446 41.77738739691091, 2.7349939395168446 41.781218972007466))",4
R170C17,"POLYGON ((1.520025894140881 41.78505054710402, 1.5125260913916467 41.78505054710402, 1.5125260913916467 41.781218972007466, 1.520025894140881 41.781218972007466, 1.520025894140881 41.78505054710402))",14
R170C52,"POLYGON ((1.782518990364083 41.78505054710402, 1.7750191876148487 41.78505054710402, 1.7750191876148487 41.781218972007466, 1.782518990364083 41.781218972007466, 1.782518990364083 41.78505054710402))",19
R170C53,"POLYGON ((1.7900187931133174 41.78505054710402, 1.782518990364083 41.78505054710402, 1.782518990364083 41.781218972007466, 1.7900187931133174 41.781218972007466, 1.7900187931133174 41.78505054710402))",19
R170C59,"POLYGON ((1.8350176096087234 41.78505054710402, 1.827517806859489 41.78505054710402, 1.827517806859489 41.781218972007466, 1.8350176096087234 41.781218972007466, 1.8350176096087234 41.78505054710402))",19
R170C60,"POLYGON ((1.8425174123579577 41.78505054710402, 1.8350176096087234 41.78505054710402, 1.8350176096087234 41.781218972007466, 1.8425174123579577 41.781218972007466, 1.8425174123579577 41.78505054710402))",19
R170C66,"POLYGON ((1.8875162288533638 41.78505054710402, 1.8800164261041294 41.78505054710402, 1.8800164261041294 41.781218972007466, 1.8875162288533638 41.781218972007466, 1.8875162288533638 41.78505054710402))",11
R170C76,"POLYGON ((1.9625142563457072 41.78505054710402, 1.9550144535964729 41.78505054710402, 1.9550144535964729 41.781218972007466, 1.9625142563457072 41.781218972007466, 1.9625142563457072 41.78505054710402))",11
R170C114,"POLYGON ((2.2475067608166124 41.78505054710402, 2.240006958067378 41.78505054710402, 2.240006958067378 41.781218972007466, 2.2475067608166124 41.781218972007466, 2.2475067608166124 41.78505054710402))",15
R170C128,"POLYGON ((2.352503999305893 41.78505054710402, 2.345004196556659 41.78505054710402, 2.345004196556659 41.781218972007466, 2.352503999305893 41.781218972007466, 2.352503999305893 41.78505054710402))",10
R170C134,"POLYGON ((2.397502815801299 41.78505054710402, 2.390003013052065 41.78505054710402, 2.390003013052065 41.781218972007466, 2.397502815801299 41.781218972007466, 2.397502815801299 41.78505054710402))",10
R170C154,"POLYGON ((2.547498870785986 41.78505054710402, 2.5399990680367517 41.78505054710402, 2.5399990680367517 41.781218972007466, 2.547498870785986 41.781218972007466, 2.547498870785986 41.78505054710402))",10
R170C193,"POLYGON ((2.8399911780061253 41.78505054710402, 2.832491375256891 41.78505054710402, 2.832491375256891 41.781218972007466, 2.8399911780061253 41.781218972007466, 2.8399911780061253 41.78505054710402))",4
R171C21,"POLYGON ((1.5500251051378184 41.788882122200576, 1.542525302388584 41.788882122200576, 1.542525302388584 41.78505054710402, 1.5500251051378184 41.78505054710402, 1.5500251051378184 41.788882122200576))",14
R171C23,"POLYGON ((1.5650247106362871 41.788882122200576, 1.5575249078870528 41.788882122200576, 1.5575249078870528 41.78505054710402, 1.5650247106362871 41.78505054710402, 1.5650247106362871 41.788882122200576))",14
R171C43,"POLYGON ((1.715020765620974 41.788882122200576, 1.7075209628717396 41.788882122200576, 1.7075209628717396 41.78505054710402, 1.715020765620974 41.78505054710402, 1.715020765620974 41.788882122200576))",19
R171C58,"POLYGON ((1.827517806859489 41.788882122200576, 1.8200180041102547 41.788882122200576, 1.8200180041102547 41.78505054710402, 1.827517806859489 41.78505054710402, 1.827517806859489 41.788882122200576))",19
R171C59,"POLYGON ((1.8350176096087234 41.788882122200576, 1.827517806859489 41.788882122200576, 1.827517806859489 41.78505054710402, 1.8350176096087234 41.78505054710402, 1.8350176096087234 41.788882122200576))",19
